FID,Flood_Binary,DEM_cut_rs,Soil_types,River_dens,Distance_t,Land_use_2,Curve_Stud,Aspect_Stu,Slope_Stud,POINT_X,POINT_Y
1375,0,238,2,0,12728.40039,15,0.086668402,90.81880188,0.755298972,-97.52848542,49.27918287
1376,0,237,2,0,8950.099609,15,0,-1,0,-97.4757079,49.27849854
1377,1,235,2,0.124852002,449.75,15,-0.0250764,46.0564003,1.07269001,-97.35696603,49.27687071
1378,1,229,1,0.49130401,387.4370117,15,0.00214016,204.4839935,1.090639949,-97.34583453,49.27671185
1379,1,237,2,1.072819948,191.5440063,15,0.065742001,111.4810028,0.691488981,-97.32604546,49.27642678
1380,1,235,2,0.124852002,465.4840088,15,0,2.984709978,0.045608401,-97.35738726,49.27660683
1381,1,228,1,0.396708012,349.6000061,18,0.081573501,76.44609833,1.123180032,-97.34625583,49.27644801
1382,1,235,1,1.011289954,353.3770142,15,-0.033310201,279.5150146,1.39549005,-97.34049306,49.27609549
1383,1,240,2,0.020949,855.2630005,15,0,-1,0,-97.30916098,49.27564112
1384,1,239,2,0,1575.140015,15,0,-1,0,-97.2992668,49.27549587
1385,0,236,2,0,2507.23999,15,0,-1,0,-97.38585232,49.27646834
1386,1,229,1,1.126760006,40.60660172,6,0.201403007,173.0370026,2.591660023,-97.32978321,49.27567127
1387,1,239,2,0,1485.150024,15,0,-1,0,-97.30051284,49.27524434
1388,1,236,2,0,7014.02002,15,0,-1,0,-97.21559153,49.27396371
1389,1,241,2,0.809096992,65.3608017,16,-0.052361801,121.8089981,0.409691989,-97.32031035,49.27526404
1390,0,236,2,0,5644.049805,15,-0.026515801,46.80780029,0.782209992,-97.23703702,49.27402313
1391,1,236,2,0,6374.75,10,0.021859,60.0223999,1.518319964,-97.22549464,49.27384639
1392,0,238,2,0,14204.40039,15,0.0497097,82.42970276,0.717720985,-97.54872943,49.27808961
1393,0,237,2,0,12603.7002,15,0.0529522,42.29660034,0.333566993,-97.52646396,49.27780776
1394,0,234,2,0,3105.360107,15,0.021749301,39.1067009,1.065919995,-97.3941155,49.27604377
1395,0,237,2,0,1695.660034,15,0,-1,0,-97.37473849,49.27577277
1396,1,238,2,0,1036.089966,15,-0.045108899,88.08059692,0.832027018,-97.3656685,49.2756448
1397,0,237,2,0,7654.450195,15,0,-1,0,-97.45679198,49.27662819
1398,1,236,1,1.13372004,441.6730042,15,0.0302417,98.95570374,0.877799988,-97.33805571,49.27498096
1399,1,240,2,0.928487003,149.2460022,15,-0.129658997,161.4940033,3.210720062,-97.32321445,49.27476649
1400,1,241,2,0.020949,712.934021,15,-0.0477929,110.4840012,0.409004003,-97.31125912,49.27459233
1401,0,236,2,0,11610.59961,15,0,-1,0,-97.14719458,49.27207721
1402,0,237,2,0,5745.040039,15,0,-1,0,-97.43041377,49.27600292
1403,1,235,2,0.124852002,255.8820038,15,0,-1,0,-97.35496744,49.27495317
1404,1,239,2,0,1580.849976,15,0,-1,0,-97.29931318,49.27414719
1405,0,238,2,0,11143.40039,15,0,-1,0,-97.50587254,49.27673367
1406,0,236,2,0,3765.300049,15,0,-1,0,-97.40321183,49.27536025
1407,1,239,2,0.0210432,465.4840088,15,-0.132887006,65.36849976,3.285749912,-97.31498777,49.27410703
1408,0,238,2,0,5096.709961,15,-0.043955799,85.25099945,0.409220994,-97.2449077,49.27306349
1409,1,236,1,1.143849969,476.7109985,15,-0.0161567,20.61899948,0.092967503,-97.3372584,49.27415987
1410,1,238,2,0,5937.47998,15,0,-1,0,-97.23131405,49.27258627
1411,0,236,2,0,2537.219971,15,0,-1,0,-97.38632622,49.27458586
1412,1,236,1,1.153720021,436.5499878,15,-0.077530503,94.73930359,0.787730992,-97.33685522,49.2738842
1413,1,241,2,0.020949,884.2369995,15,0,-1,0,-97.30923476,49.27348322
1414,1,240,2,0,1117.97998,15,0,-1,0,-97.30593683,49.2734349
1415,0,238,2,0,2045.449951,15,0,-1,0,-97.29233299,49.27323459
1416,1,237,2,0.124852002,136.6660004,17,-0.026529299,25.60429955,0.146166995,-97.35170531,49.27382718
1417,0,236,2,0,6715.899902,15,0,-1,0,-97.21855483,49.27185045
1418,0,237,2,0,8214.459961,15,0.056956101,262.7579956,0.868328989,-97.19588363,49.27149857
1419,0,238,2,0,12816.7002,15,0,3.371150017,0.050031502,-97.52899405,49.27595092
1420,0,236,2,0,2572.449951,15,0,-1,0,-97.38676488,49.27378238
1421,1,238,1,0.729004025,166.3630066,15,-0.0231652,149.7850037,0.934840977,-97.34389059,49.27317566
1422,0,229,1,1.20352006,73.71320343,5,0.246658996,292.0369873,3.476789951,-97.32946207,49.2729679
1423,1,241,2,0.789340973,332.3779907,15,0,-1,0,-97.32327847,49.27287831
1424,1,240,2,0.022406099,561.8499756,15,0.108583003,35.44820023,0.658599973,-97.31462148,49.27275232
1425,1,236,2,0.020877,855.2630005,15,0,-1,0,-97.36286297,49.27317623
1426,1,236,2,0.116319001,683.28302,15,0,-1,0,-97.36038947,49.27314115
1427,1,235,1,1.098680019,474.0020142,15,-0.0593049,61.50080109,0.480756998,-97.33936495,49.27284081
1428,1,239,2,0,1807.670044,15,-0.016484899,84.96170044,0.911558986,-97.29525583,49.27219827
1429,0,238,2,0,3295.459961,15,0,-1,0,-97.2717591,49.27184911
1430,1,235,2,1.052209973,437.57901,13,0.0147896,48.38029861,0.439985007,-97.34019849,49.27258292
1431,1,240,2,0,1300.339966,15,0,-1,0,-97.30392189,49.27205597
1432,1,240,2,0,1357.890015,15,0,-1,0,-97.30309743,49.27204386
1433,0,238,2,0,2569.290039,15,0,-1,0,-97.28248622,49.27173924
1434,0,238,2,0,12962,15,0,-1,0,-97.53068335,49.27462308
1435,1,230,1,0.313906014,15,10,0.215184003,100.2770004,3.919250011,-97.34805811,49.27188597
1436,1,241,2,0,1053.319946,15,-0.0236097,38.77569962,0.324615002,-97.30807186,49.27130721
1437,0,237,2,0,6925.180176,15,0,-1,0,-97.44659474,49.2729832
1438,1,236,2,0,6179.330078,15,0,-1,0,-97.22522761,49.26979417
1439,0,237,2,0,7466.009766,15,0,-1,0,-97.45402396,49.27281299
1440,1,235,2,0.124852002,594.5380249,15,0,-1,0,-97.35755748,49.27148168
1441,1,236,2,0.124852002,429.3469849,17,0.016063901,169.6719971,0.506106973,-97.35384738,49.27142887
1442,1,237,2,0,1793.170044,15,0.0364464,89.43029785,0.91970098,-97.29366276,49.27055551
1443,1,241,2,1.017740011,88.74240112,15,0.022348501,26.09370041,0.174535006,-97.32706162,49.27077418
1444,1,241,2,0.351866007,588.4509888,15,0,-1,0,-97.31840498,49.27064848
1445,1,240,2,0,1093.560059,15,0,-1,0,-97.30727511,49.27048592
1446,1,241,2,0.374734014,616.8270264,15,0,-1,0,-97.31841415,49.27037874
1447,1,240,2,0,1423.890015,15,-0.0400801,80.89510345,0.724152982,-97.29945231,49.27010114
1448,1,236,2,0,6004.700195,10,0,-1,0,-97.22731757,49.26901663
1449,1,240,2,0,1337.189941,17,0,-1,0,-97.30069821,49.2698496
1450,0,238,2,0,11215.5,15,0,-1,0,-97.50559066,49.27241211
1451,1,241,2,0.428732008,673.9990234,15,0,-1,0,-97.31843249,49.26983926
1452,1,241,2,0.035750199,921.1270142,15,-0.0267531,17.02459908,0.168741003,-97.31060048,49.26972498
1453,1,236,2,0,6165.040039,15,0,-1,0,-97.22445164,49.26843287
1454,0,236,2,0,4370.410156,15,0,-1,0,-97.41119242,49.27088248
1455,1,236,1,0.313831002,129.9019928,15,-0.217619002,161.1450043,2.362289906,-97.34935783,49.27001544
1456,0,239,1,1.029199958,149.2460022,15,-0.184781,159.7089996,3.400559902,-97.33122025,49.26975484
1457,1,237,2,0,1610.73999,15,0.036508501,116.6309967,1.046900034,-97.2953581,49.26923117
1458,1,238,2,0.124852002,360.9370117,15,-0.042525802,96.42050171,0.380824,-97.35266458,49.26979278
1459,1,238,2,0,1468.699951,15,0.038157701,68.49690247,0.744720995,-97.2974284,49.26899183
1460,1,237,1,0.228213996,262.8210144,17,0.045047,73.08969879,1.604329944,-97.3510247,49.26949951
1461,1,236,2,0,6261.790039,15,0,-1,0,-97.22241981,49.26759199
1462,0,237,2,0,11274.7998,16,0,-1,0,-97.14987963,49.26645284
1463,0,238,2,0,4452.419922,15,0,-1,0,-97.25045746,49.2677502
1464,0,236,2,0,2507.600098,15,0.051060501,73.79930115,0.333377987,-97.38484453,49.2694376
1465,0,237,2,0.533196986,255.8809967,15,0,-1,0,-97.34568394,49.2688834
1466,1,236,2,0,5748.950195,15,0,-1,0,-97.22985826,49.26716647
1467,0,237,2,0,9430.540039,17,0.042668,39.48180008,0.884598017,-97.17586508,49.26632639
1468,0,238,2,0,13773.7002,15,-0.0568274,59.85900116,1.057739973,-97.5410942,49.27124673
1469,1,237,2,0,1252.390015,15,0,-1,0,-97.36589132,49.26890116
1470,1,237,2,0,1155.189941,15,-0.0466212,8.82750988,0.434619009,-97.36424246,49.26887782
1471,1,236,2,0,1062.670044,15,-0.0286336,194.6239929,1.031530023,-97.36259361,49.26885446
1472,1,236,2,0,6252.009766,15,0,-1,0,-97.22203673,49.26677647
1473,0,238,2,0,8506.830078,15,-0.064155698,61.66239929,1.052399993,-97.46813295,49.27003238
1474,0,237,2,0,6715.359863,15,0,-1,0,-97.4433985,49.26970173
1475,1,238,1,0.251257002,340.4039917,17,0.137048006,104.4520035,1.150099993,-97.35106067,49.26842053
1476,1,240,2,0.585201979,678.9879761,15,0,49.45560074,0.117546,-97.31973328,49.26796908
1477,1,237,2,0,1496.02002,15,0,-1,0,-97.29582606,49.26761884
1478,1,237,2,0,1768.920044,15,-0.0280878,65.26599884,0.173438996,-97.29170417,49.26755795
1479,1,236,2,0,6212.450195,15,0,-1,0,-97.22245859,49.26651309
1480,1,241,2,0.291260988,653.6630249,15,0,-1,0,-97.31562049,49.26763931
1481,1,236,2,0,5547.709961,15,0,-1,0,-97.2323602,49.26639517
1482,0,237,2,0,10714.7998,15,0,-1,0,-97.15734854,49.26522285
1483,0,237,2,0,10919.2002,15,0,-1,0,-97.15446357,49.26517679
1484,0,238,2,0,11472.59961,15,0,-1,0,-97.50896203,49.27002686
1485,0,240,2,0,15326.7002,15,0,-1,0,-97.56256367,49.2704364
1486,0,236,2,0,1831.410034,15,0,-1,0,-97.37417111,49.2679385
1487,1,241,2,1.061179996,304.0969849,15,-0.00517186,52.02859879,0.106891997,-97.32677715,49.26699184
1488,1,236,2,0,5916.97998,15,0,-1,0,-97.22620676,49.26549121
1489,1,241,2,0.894998014,387.394989,15,-0.017821699,47.80599976,0.699160993,-97.32348877,49.26667428
1490,1,239,2,0,1081.150024,17,0.0367117,19.42130089,0.217161,-97.30123085,49.26634908
1491,1,238,2,0,3237.050049,15,0,-1,0,-97.2682569,49.26585943
1492,1,238,2,0,4364.850098,15,0,-1,0,-97.25012161,49.26558611
1493,0,238,2,0,8018.629883,15,0,-1,0,-97.19530527,49.26474264
1494,1,238,2,0,3415.620117,15,0,-1,0,-97.26496902,49.26554022
1495,1,236,2,0,4735.129883,15,0.065602504,50.23189926,1.249909997,-97.24394877,49.26522256
1496,0,237,2,0,7871.939941,15,0.040853299,22.34770012,0.149691999,-97.45912242,49.26802345
1497,0,237,2,0,5851.830078,15,0,-1,0,-97.43109134,49.26764614
1498,0,236,2,0,4085.810059,15,0,-1,0,-97.40635853,49.26730757
1499,1,240,2,0.441917002,530.5419922,17,-0.032738201,235.5679932,1.578449965,-97.3177365,49.2660509
1500,1,240,2,0.027329,947.1400146,15,0,-1,0,-97.30289808,49.26583384
1501,1,237,2,0,5118.390137,15,-0.0258104,19.82579994,0.174187005,-97.23777602,49.26485867
1502,1,236,2,0,5198.990234,15,0.032292299,19.65810013,0.170018002,-97.23653956,49.2648398
1503,1,236,2,0,5798.52002,15,0,-1,0,-97.22747222,49.26470101
1504,0,239,2,0,14475.40039,10,0,-1,0,-97.55023529,49.26893299
1505,0,236,2,0,3976.409912,15,0,-1,0,-97.40471839,49.26701506
1506,1,237,2,0,1229.180054,15,-0.00948495,22.2859993,0.116596997,-97.36349835,49.26643843
1507,1,236,1,0.325067014,542.2869873,6,-0.188862994,57.23419952,4.025320053,-97.34990503,49.26597518
1508,1,242,2,0.923949003,276.1789856,15,-0.062440399,48.36009979,0.990369022,-97.32393751,49.2656013
1509,1,238,2,0,3117.800049,15,0,-1,0,-97.26911899,49.26479286
1510,1,238,2,0,4301.290039,15,0.029761,173.8760071,0.982917011,-97.25015978,49.26450719
1511,1,237,2,0,5064.830078,15,0,-1,0,-97.23820738,49.2643255
1512,1,237,2,0.528621972,489.973999,15,0.108267002,97.65910339,1.136839986,-97.31900055,49.26525969
1513,1,240,2,0.068014503,509.7789917,15,0,-1,0,-97.30952056,49.26512134
1514,1,238,2,0,4624.549805,15,0,-1,0,-97.24481136,49.26415617
1515,1,236,2,0,5902.359863,15,0,-1,0,-97.2254405,49.26386019
1516,0,237,2,0,1705.97998,15,-0.071526699,86.37090302,0.451923996,-97.37012013,49.26572244
1517,1,239,2,0.00325662,1006.119995,15,-0.0177259,54.48949814,1.047839999,-97.30128643,49.26473066
1518,1,237,2,0,1119.589966,15,0.0189147,24.99920082,0.181976005,-97.29963776,49.2647064
1519,1,238,2,0,3462.72998,15,0,-1,0,-97.26295555,49.26416058
1520,1,238,2,0,4296.259766,15,-0.041112199,212.4940033,1.03429997,-97.24976671,49.26396149
1521,0,238,2,0,7392.22998,15,0,-1,0,-97.20360694,49.2632528
1522,1,236,2,0,1361.859985,15,-0.090720803,221.2610016,1.532289982,-97.3647706,49.26537696
1523,1,231,1,0.358402014,619.7379761,10,0.216324002,99.90850067,4.040369987,-97.34910766,49.26515417
1524,1,238,2,0,2847.120117,15,0,-1,0,-97.27285669,49.26403918
1525,1,238,2,0,3473.629883,15,0,-1,0,-97.26255287,49.26388465
1526,1,238,2,0,4569.72998,15,-0.0182967,45.88940048,0.164021,-97.24524265,49.26362297
1527,1,239,2,0.026289999,958.4749756,15,0.120736003,39.01210022,0.762874007,-97.30171711,49.26419725
1528,1,238,2,0,3511.25,15,0,-1,0,-97.26173804,49.26360252
1529,1,237,2,0,5013.029785,15,-0.00569259,69.78690338,0.696308017,-97.23824581,49.26324659
1530,0,237,2,0,8939.94043,15,0,-1,0,-97.47360868,49.26632668
1531,1,234,2,0,2596.129883,15,-0.00435705,257.7009888,1.427360058,-97.38374889,49.26510432
1532,1,238,2,0,2958.120117,15,0,-1,0,-97.27040262,49.26346271
1533,1,238,2,0,3058.050049,15,0,-1,0,-97.26875403,49.26343801
1534,1,233,2,0,2636.379883,15,0.107772,257.0109863,1.346469998,-97.38416988,49.26484034
1535,1,239,2,0.577852011,382.1329956,15,-0.082011104,53.22639847,1.830330014,-97.31863421,49.26390499
1536,1,239,2,0,2115.530029,15,0,-1,0,-97.28360083,49.26338972
1537,0,238,2,0,13208.2998,15,0,-1,0,-97.53257264,49.26655103
1538,0,237,2,0,9661.709961,17,0,-1,0,-97.4835184,49.26591746
1539,1,236,2,0,2036.910034,15,0,-1,0,-97.37428635,49.26443179
1540,1,237,2,0.548134029,297.3649902,15,0.069138899,40.04460144,1.343880057,-97.31740689,49.26361724
1541,1,240,2,0.411312014,200.6889954,15,-0.0120865,47.65769958,0.153338999,-97.31369745,49.26356315
1542,1,239,2,0,1893.75,15,0,-1,0,-97.28690739,49.26316893
1543,1,239,2,0,2048.530029,15,0,-1,0,-97.28443449,49.26313223
1544,1,238,2,0,3602.340088,15,0,-1,0,-97.25970577,49.26276229
1545,0,238,2,0,7119.089844,15,0,-1,0,-97.20695288,49.26195541
1546,0,238,2,0,8801.139648,15,0,-1,0,-97.18305001,49.26158187
1547,1,232,1,0,1360.540039,15,0.194187,179.6730042,1.865249991,-97.36357866,49.26401072
1548,1,229,1,0.00875931,981.6690063,15,0.00322105,14.86100006,0.0347104,-97.35657173,49.26391124
1549,1,239,2,0,1826.98999,15,0,-1,0,-97.28774102,49.26291142
1550,1,239,2,0,1878,15,0,-1,0,-97.28691673,49.26289919
1551,1,236,2,0,4881.319824,15,0,-1,0,-97.23952062,49.26218652
1552,0,237,2,0,10702.5,15,0,-1,0,-97.15627296,49.26088766
1553,1,236,2,0,2393.01001,15,0,-1,0,-97.37966236,49.26396758
1554,1,240,2,0.394905001,171.6820068,15,0.025449101,124.8219986,1.019230008,-97.31289153,49.26301163
1555,1,239,2,0,1785.630005,15,0,-1,0,-97.2881625,49.26264779
1556,1,237,2,0,4246.959961,15,0.0236123,31.58449936,1.118749976,-97.24900924,49.26206088
1557,1,240,2,0.0177365,980.7520142,15,-0.046665799,20.79360008,0.480612993,-97.30094837,49.2625667
1558,1,239,2,0,1040.420044,15,-0.0118737,40.08499908,1.456959963,-97.30012407,49.26255457
1559,1,238,2,0,2927.540039,15,0,-1,0,-97.2696255,49.2621017
1560,0,237,2,0,7697.02002,10,0,-1,0,-97.45634627,49.26447807
1561,1,234,2,0,2642.179932,15,0.00634544,53.40029907,1.377470016,-97.38338959,49.26348006
1562,1,239,2,0.110119998,530.5419922,15,-0.00771324,92.22409821,0.787114024,-97.30713984,49.26238773
1563,1,236,2,0,4900.459961,15,0,-1,0,-97.23872517,49.26136477
1564,1,236,2,0,5627.279785,15,0,-1,0,-97.22800997,49.26120088
1565,0,238,2,0,9024.299805,15,0,-1,0,-97.47490353,49.2644547
1566,1,232,1,0.88527,166.3630066,15,-0.017888,40.03179932,2.166779995,-97.334351,49.26251346
1567,0,238,2,0,8219.269531,15,0,3.6932199,0.0537179,-97.46378257,49.26403746
1568,0,237,2,0,5979.169922,15,0,-1,0,-97.43245621,49.2636166
1569,1,233,2,0,2510.830078,15,0.029374801,198.0950012,1.129760027,-97.38175854,49.26291748
1570,1,236,2,0,2259.929932,15,0,-1,0,-97.37763687,49.26285967
1571,1,236,2,0,2187.070068,15,0,-1,0,-97.37640037,49.26284229
1572,1,236,2,0,1909.359985,15,-0.00308594,1.489490032,0.017796099,-97.37145438,49.26277267
1573,1,238,2,0.110119998,705.3189697,15,0.038919501,88.06590271,0.704531014,-97.30468544,49.26181199
1574,1,237,2,0,1209.98999,15,0.104309,10.15890026,0.846378028,-97.29685475,49.26169679
1575,1,237,2,0,4436.830078,15,0,-1,0,-97.24533831,49.26092568
1576,1,239,2,0.110119998,435,15,0,-1,0,-97.30840395,49.26159663
1577,1,239,2,0,1124.400024,15,-0.0107652,37.78219986,1.325090051,-97.29810045,49.26144528
1578,0,238,2,0,6946.330078,15,0,-1,0,-97.20866973,49.26009292
1579,1,236,2,0,1937.900024,15,-0.097908601,100.5979996,0.775048971,-97.37270862,49.2622506
1580,1,235,2,0,1169.130005,15,-0.0319978,156.4089966,1.955639958,-97.35704661,49.26202889
1581,0,237,2,0.452295989,389.7120056,17,-0.079413399,103.1940002,0.889451027,-97.34262124,49.2618228
1582,1,236,2,0.629112005,226,15,0.059073001,80.11579895,1.514670014,-97.31830457,49.26147133
1583,1,241,2,0.696151972,229.9470062,15,0.051594101,51.33760071,1.821830034,-97.3199623,49.26122558
1584,1,237,2,0.087474003,901.625,15,0.097870998,216.6360016,1.71318996,-97.30182822,49.2609604
1585,1,239,2,0,1765.349976,15,0,-1,0,-97.28699144,49.26074131
1586,1,238,2,0,3079.459961,15,0,-1,0,-97.26597298,49.26042768
1587,1,237,2,0,3964.629883,15,0.045088202,77.48059845,0.343015999,-97.25196088,49.26021647
1588,1,237,2,0,5949.75,15,0,-1,0,-97.22270085,49.25976993
1589,1,236,2,0,2243.540039,15,-0.000293992,13.09720039,0.033617198,-97.37849656,49.26179225
1590,1,235,1,1.058969975,353.3770142,15,-0.00553739,216.7839966,1.436879992,-97.3315114,49.26112311
1591,1,240,2,0,1483.329956,15,0,-1,0,-97.29112207,49.26053262
1592,1,236,2,0,4360.720215,15,-0.0353023,68.53179932,0.998583019,-97.24578869,49.25985302
1593,1,236,1,1.050690055,375.6000061,15,-0.057234701,25.42440033,0.546694994,-97.33234478,49.26086527
1594,1,239,2,0.139305994,407.7690125,15,0,1.980620027,0.0115392,-97.30885298,49.26052371
1595,1,239,2,0,1185.949951,15,-0.047367599,87.39810181,0.338946998,-97.29566479,49.26032987
1596,1,236,2,0,4431.959961,15,0,-1,0,-97.24456192,49.2595645
1597,1,236,2,0,4850.799805,15,0,-1,0,-97.23838027,49.25947039
1598,0,237,2,0,11798.7998,15,0,-1,0,-97.51370755,49.26307141
1599,1,236,2,0.098186001,813.1879883,15,-0.033430699,162.6089935,1.072409987,-97.30226812,49.26015724
1600,1,239,2,0.0106512,955.6539917,15,0.049247298,231.7689972,1.301730037,-97.29938322,49.2601148
1601,1,238,2,0,3470.52002,15,0,-1,0,-97.25899539,49.25951309
1602,0,238,2,0,6501.819824,15,0,-1,0,-97.21448792,49.25883364
1603,0,237,2,0,5025.759766,15,0,-1,0,-97.41973888,49.26155422
1604,1,237,2,0,4215.049805,15,0,-1,0,-97.24746581,49.25906885
1605,0,239,2,0,13706.40039,15,0,-1,0,-97.54010421,49.26286829
1606,1,238,1,0.944962978,313.9299927,15,0,-1,0,-97.32742646,49.25998454
1607,1,238,2,0,2975.110107,15,0,-1,0,-97.26643236,49.2590852
1608,1,238,2,0,3575.51001,15,0,-1,0,-97.25695382,49.25894255
1609,0,238,2,0,9212.139648,15,0,-1,0,-97.17618329,49.25769538
1610,1,238,2,0.266281992,374.4819946,15,0.00182196,88.01709747,0.726700008,-97.3097141,49.25945683
1611,1,237,2,0.121288002,610.9619751,15,-0.0355842,57.37319946,0.651924014,-97.30559286,49.25939644
1612,1,236,2,0.068680003,806.5200195,15,-0.105539002,126.7050018,0.632426977,-97.30105952,49.25932985
1613,1,237,2,0,5581.830078,15,0,-1,0,-97.22729203,49.25822124
1614,1,238,1,0.927040994,276.1799927,15,-0.00316985,1.592949986,0.021509301,-97.32662044,49.25943312
1615,1,237,2,0.121288002,558.8549805,15,-0.0176153,60.14279938,0.338981986,-97.30642634,49.25913879
1616,1,236,2,0.073378198,766.4689941,15,-0.053538401,104.5189972,0.338885009,-97.30107804,49.25879037
1617,1,239,2,0.0100461,962.223999,15,0.0216492,216.1340027,1.070590019,-97.29778111,49.25874183
1618,1,239,2,0,1797.189941,15,0,-1,0,-97.28459348,49.25854673
1619,1,238,2,0,3481.909912,15,0,-1,0,-97.25780653,49.25814579
1620,0,240,2,0,14745.2998,15,0,-1,0,-97.55456275,49.26197064
1621,0,239,2,0,14296.2998,15,0,-1,0,-97.54837986,49.26189311
1622,0,237,2,0,11065.40039,15,0,-1,0,-97.50386384,49.26132511
1623,1,230,1,0,1294.089966,15,0.285503,134.0709991,2.544450045,-97.36455459,49.25943671
1624,1,236,2,0.0705304,747.4459839,15,0,50.0094986,0.084990501,-97.3010873,49.25852064
1625,1,240,2,0,1560.219971,15,0,-1,0,-97.28831181,49.25833202
1626,1,239,2,0,1755.130005,15,0,-1,0,-97.28501494,49.25828311
1627,1,238,2,0,2937.969971,15,0,-1,0,-97.26605806,49.25800009
1628,0,237,2,0,4724.47998,15,0,-1,0,-97.41608121,49.2598849
1629,1,237,1,0.963674009,523.3359985,15,0,-1,0,-97.32994478,49.25867161
1630,1,238,1,0.943002999,324.1530151,15,-0.00945899,129.4279938,1.072890043,-97.32705992,49.25862987
1631,1,240,2,0.0110008,959.4140015,15,-0.038081702,204.697998,0.985230982,-97.29738756,49.25819629
1632,1,238,2,0,2354.709961,15,0,-1,0,-97.27513376,49.2578661
1633,1,238,2,0,2567.189941,15,0,-1,0,-97.27183693,49.25781682
1634,1,238,2,0,3841.26001,15,-0.0519339,10.7986002,0.529892027,-97.25205617,49.25751916
1635,1,237,2,0,5810.149902,15,0,-1,0,-97.2236219,49.25708535
1636,1,235,2,0.124526002,552.1550293,15,0,-1,0,-97.3039906,49.25802356
1637,1,237,2,0.00816319,947.1400146,15,-0.122644,259.7460022,2.024310112,-97.35839942,49.25853978
